gtdb_species_clade_id,GTDB_species,GTDB_taxonomy,no_genomes,no_core,no_accessory,no_singletons,no_gene_clusters,no_CDSes,mean_intra_species_ANI,ANI_circumscription_radius,domain,phylum,class,order,family,genus,pct_core,pct_accessory,pct_singletons,openness,avg_genes_per_genome,rep_genome,in_tree
s__RUG11894_sp017412505--GB_GCA_017412505.1,s__RUG11894_sp017412505,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__RUG11894,10,1122,4253,3152.0,5375,19929,96.89,95.0,Bacteria,Bacillota_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,RUG11894,20.87,79.13,58.64,3.791,1993.0,GB_GCA_017412505.1,True
s__Lachnospira_eligens_A--RS_GCF_009680455.1,s__Lachnospira_eligens_A,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira,55,1779,10624,6562.0,12403,143246,98.08,95.6336,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Lachnospira,14.34,85.66,52.91,5.972,2604.0,RS_GCF_009680455.1,True
s__CAG-1024_sp000432015--GB_GCA_000432015.1,s__CAG-1024_sp000432015,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__CAG-1024,23,1314,4630,3492.0,5944,42962,98.69,95.0,Bacteria,Bacillota_A,Clostridia,Christensenellales,CAG-138,CAG-1024,22.11,77.89,58.75,3.524,1868.0,GB_GCA_000432015.1,True
s__UBA2868_sp004552595--GB_GCA_004552595.1,s__UBA2868_sp004552595,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2868,15,1244,4340,3461.0,5584,27585,98.71,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,UBA2868,22.28,77.72,61.98,3.489,1839.0,GB_GCA_004552595.1,True
s__Ruminococcus_E_sp003438075--RS_GCF_003438075.1,s__Ruminococcus_E_sp003438075,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E,15,1328,3347,2011.0,4675,30193,97.62,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,Ruminococcus_E,28.41,71.59,43.02,2.52,2013.0,RS_GCF_003438075.1,True
s__Anaerostipes_hominis--RS_GCF_002270485.1,s__Anaerostipes_hominis,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerostipes,10,2117,1523,555.0,3640,33129,99.07,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Anaerostipes,58.16,41.84,15.25,0.719,3313.0,RS_GCF_002270485.1,True
s__Faecalibacterium_duncaniae--RS_GCF_010509575.1,s__Faecalibacterium_duncaniae,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,62,1518,9535,5403.0,11053,157219,97.26,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,13.73,86.27,48.88,6.281,2536.0,RS_GCF_010509575.1,True
s__Eubacterium_T_sp900766045--GB_GCA_900766045.1,s__Eubacterium_T_sp900766045,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_T,13,1425,1105,418.0,2530,24827,98.64,95.0,Bacteria,Bacillota_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,Eubacterium_T,56.32,43.68,16.52,0.775,1910.0,GB_GCA_900766045.1,True
s__Eubacterium_F_sp900539115--GB_GCA_900539115.1,s__Eubacterium_F_sp900539115,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_F,15,1561,4851,3394.0,6412,37111,97.21,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Eubacterium_F,24.34,75.66,52.93,3.108,2474.0,GB_GCA_900539115.1,True
s__Clostridium_chauvoei--RS_GCF_002327185.1,s__Clostridium_chauvoei,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,66,2155,652,500.0,2807,171286,99.96,95.0,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium,76.77,23.23,17.81,0.303,2595.0,RS_GCF_002327185.1,True
s__Faecalibacterium_longum--RS_GCF_020687245.1,s__Faecalibacterium_longum,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,72,1476,20239,12712.0,21715,192813,96.81,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,6.8,93.2,58.54,13.712,2678.0,RS_GCF_020687245.1,True
s__Caproicibacter_sp002407675--GB_GCA_002407675.1,s__Caproicibacter_sp002407675,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Caproicibacter,20,1174,4870,2928.0,6044,39104,99.05,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,Caproicibacter,19.42,80.58,48.44,4.148,1955.0,GB_GCA_002407675.1,True
s__Clostridium_H_botulinum_B--RS_GCF_000204565.1,s__Clostridium_H_botulinum_B,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H,47,2185,2115,1288.0,4300,138587,99.84,95.0162,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_H,50.81,49.19,29.95,0.968,2949.0,RS_GCF_000204565.1,True
s__Paraclostridium_sordellii--RS_GCF_000953675.1,s__Paraclostridium_sordellii,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Paraclostridium,64,2291,8869,5851.0,11160,222183,98.11,95.0,Bacteria,Bacillota_A,Clostridia,Peptostreptococcales,Peptostreptococcaceae,Paraclostridium,20.53,79.47,52.43,3.871,3472.0,RS_GCF_000953675.1,True
s__Clostridium_AP_scindens--RS_GCF_004295125.1,s__Clostridium_AP_scindens,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP,17,1971,3209,1166.0,5180,56302,99.47,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Clostridium_AP,38.05,61.95,22.51,1.628,3312.0,RS_GCF_004295125.1,True
s__Saccharofermentans_sp902782125--GB_GCA_902782125.1,s__Saccharofermentans_sp902782125,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Saccharofermentanales;f__Saccharofermentanaceae;g__Saccharofermentans,10,1316,2844,2160.0,4160,18770,96.57,95.0,Bacteria,Bacillota_A,Clostridia,Saccharofermentanales,Saccharofermentanaceae,Saccharofermentans,31.63,68.37,51.92,2.161,1877.0,GB_GCA_902782125.1,True
s__Clostridium_J_sulfidigenes--RS_GCF_000732635.1,s__Clostridium_J_sulfidigenes,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_J,30,2167,14823,10316.0,16990,106734,97.11,95.0,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_J,12.75,87.25,60.72,6.84,3558.0,RS_GCF_000732635.1,True
s__CAG-194_sp000432915--GB_GCA_000432915.1,s__CAG-194_sp000432915,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194,17,1611,3825,2700.0,5436,38847,98.3,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-194,29.64,70.36,49.67,2.374,2285.0,GB_GCA_000432915.1,True
s__CAG-103_sp900757655--GB_GCA_900757655.1,s__CAG-103_sp900757655,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-103,12,1268,2962,2290.0,4230,21053,97.65,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-103,29.98,70.02,54.14,2.336,1754.0,GB_GCA_900757655.1,True
s__UMGS1071_sp900542375--GB_GCA_900542375.1,s__UMGS1071_sp900542375,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UMGS1071,14,1428,3512,2759.0,4940,27299,99.02,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,UMGS1071,28.91,71.09,55.85,2.459,1950.0,GB_GCA_900542375.1,True
s__CAG-791_sp900320025--GB_GCA_900320025.1,s__CAG-791_sp900320025,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-791,17,1145,6195,4196.0,7340,35679,98.82,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-791,15.6,84.4,57.17,5.41,2099.0,GB_GCA_900320025.1,True
s__PeH17_sp900542285--GB_GCA_900542285.1,s__PeH17_sp900542285,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__PeH17,12,1186,2932,2312.0,4118,19879,98.62,95.0,Bacteria,Bacillota_A,Clostridia,Christensenellales,CAG-138,PeH17,28.8,71.2,56.14,2.472,1657.0,GB_GCA_900542285.1,True
s__F23-B02_sp900545805--GB_GCA_900545805.1,s__F23-B02_sp900545805,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02,11,1267,1564,1084.0,2831,18339,98.48,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,F23-B02,44.75,55.25,38.29,1.234,1667.0,GB_GCA_900545805.1,True
s__Agathobacter_faecis--RS_GCF_001406815.1,s__Agathobacter_faecis,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter,63,1694,18802,12660.0,20496,185616,98.2,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Agathobacter,8.27,91.73,61.77,11.099,2946.0,RS_GCF_001406815.1,True
s__RUG626_sp900317385--GB_GCA_900317385.1,s__RUG626_sp900317385,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__RUG626,16,1169,3499,2575.0,4668,26256,99.03,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,RUG626,25.04,74.96,55.16,2.993,1641.0,GB_GCA_900317385.1,True
s__Faecalibacterium_prausnitzii_I--RS_GCF_003287495.1,s__Faecalibacterium_prausnitzii_I,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,11,1360,3579,2774.0,4939,22782,98.15,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,27.54,72.46,56.17,2.632,2071.0,RS_GCF_003287495.1,True
s__Clostridium_H_haemolyticum--RS_GCF_003614235.1,s__Clostridium_H_haemolyticum,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_H,23,1617,4459,2960.0,6076,59805,98.84,95.0,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_H,26.61,73.39,48.72,2.758,2600.0,RS_GCF_003614235.1,True
s__Parvimonas_micra--RS_GCF_900637905.1,s__Parvimonas_micra,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Parvimonas,14,1128,1609,1103.0,2737,21826,97.98,95.0,Bacteria,Bacillota_A,Clostridia,Tissierellales,Peptoniphilaceae,Parvimonas,41.21,58.79,40.3,1.426,1559.0,RS_GCF_900637905.1,True
s__Ruminiclostridium_E_sp003512525--GB_GCA_003512525.1,s__Ruminiclostridium_E_sp003512525,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E,10,1521,2506,1786.0,4027,21297,98.42,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Ruminococcaceae,Ruminiclostridium_E,37.77,62.23,44.35,1.648,2130.0,GB_GCA_003512525.1,True
s__CAG-882_sp003486385--GB_GCA_003486385.1,s__CAG-882_sp003486385,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882,13,1636,3699,2413.0,5335,33479,97.9,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-882,30.67,69.33,45.23,2.261,2575.0,GB_GCA_003486385.1,True
s__Eubacterium_R_sp000436835--GB_GCA_000436835.1,s__Eubacterium_R_sp000436835,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R,37,1341,4522,3222.0,5863,63980,98.58,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,Eubacterium_R,22.87,77.13,54.95,3.372,1729.0,GB_GCA_000436835.1,True
s__Clostridium_S_acetobutylicum--RS_GCF_000008765.1,s__Clostridium_S_acetobutylicum,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_S,17,2986,881,746.0,3867,66641,99.88,95.0,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_S,77.22,22.78,19.29,0.295,3920.0,RS_GCF_000008765.1,True
s__Faecousia_sp900316335--GB_GCA_900316335.1,s__Faecousia_sp900316335,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia,11,1218,4293,3169.0,5511,22220,98.38,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Faecousia,22.1,77.9,57.5,3.525,2020.0,GB_GCA_900316335.1,True
s__Enterocloster_bolteae--RS_GCF_002234575.2,s__Enterocloster_bolteae,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,46,2791,11958,6855.0,14749,260807,98.28,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,18.92,81.08,46.48,4.284,5670.0,RS_GCF_002234575.2,True
s__Faecousia_sp900544945--GB_GCA_900544945.1,s__Faecousia_sp900544945,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia,11,1337,2178,1524.0,3515,20694,96.56,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Faecousia,38.04,61.96,43.36,1.629,1881.0,GB_GCA_900544945.1,True
s__Enterocloster_sp000431375--RS_GCF_003473545.1,s__Enterocloster_sp000431375,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster,20,1887,6362,4154.0,8249,61670,99.17,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Enterocloster,22.88,77.12,50.36,3.371,3084.0,RS_GCF_003473545.1,True
s__Eubacterium_B_sulci--GB_GCA_001189495.1,s__Eubacterium_B_sulci,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Eubacterium_B,35,1167,5921,4335.0,7088,54001,97.22,95.0,Bacteria,Bacillota_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,Eubacterium_B,16.46,83.54,61.16,5.074,1543.0,GB_GCA_001189495.1,True
s__Butyrivibrio_sp015258065--GB_GCA_015258065.1,s__Butyrivibrio_sp015258065,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio,10,1486,4847,3674.0,6333,23232,97.69,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,23.46,76.54,58.01,3.262,2323.0,GB_GCA_015258065.1,True
s__Clostridium_L_algidicarnis--RS_GCF_002934235.1,s__Clostridium_L_algidicarnis,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_L,15,1731,2614,1056.0,4345,41106,97.73,95.0,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium_L,39.84,60.16,24.3,1.51,2740.0,RS_GCF_002934235.1,True
s__Faecalibacterium_sp003449675--RS_GCF_023347295.1,s__Faecalibacterium_sp003449675,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium,12,1382,4045,2918.0,5427,25990,96.13,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Ruminococcaceae,Faecalibacterium,25.47,74.53,53.77,2.927,2166.0,RS_GCF_023347295.1,True
s__CAG-510_sp000434615--GB_GCA_000434615.1,s__CAG-510_sp000434615,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-510,15,1701,3794,2592.0,5495,37059,98.26,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,CAG-510,30.96,69.04,47.17,2.23,2471.0,GB_GCA_000434615.1,True
s__Limivicinus_sp900317375--GB_GCA_900317375.1,s__Limivicinus_sp900317375,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Limivicinus,50,1284,17433,10698.0,18717,127226,98.11,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Limivicinus,6.86,93.14,57.16,13.577,2545.0,GB_GCA_900317375.1,True
s__Clostridium_sp001916075--RS_GCF_014287815.1,s__Clostridium_sp001916075,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,10,1684,1821,1017.0,3505,24318,99.06,95.0,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium,48.05,51.95,29.02,1.081,2432.0,RS_GCF_014287815.1,True
s__Roseburia_intestinalis--RS_GCF_900537995.1,s__Roseburia_intestinalis,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia,25,2040,7284,3875.0,9324,91169,98.58,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Roseburia,21.88,78.12,41.56,3.571,3647.0,RS_GCF_900537995.1,True
s__Blautia_hansenii--RS_GCF_002222595.2,s__Blautia_hansenii,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia,11,1669,2400,804.0,4069,31000,98.53,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia,41.02,58.98,19.76,1.438,2818.0,RS_GCF_002222595.2,True
s__Blautia_A_sp900548245--RS_GCF_009883055.1,s__Blautia_A_sp900548245,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,10,1766,3565,2134.0,5331,27828,98.15,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Blautia_A,33.13,66.87,40.03,2.019,2783.0,RS_GCF_009883055.1,True
s__Hungateiclostridium_thermocellum--RS_GCF_000015865.1,s__Hungateiclostridium_thermocellum,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Acetivibrionales;f__Acetivibrionaceae;g__Hungateiclostridium,10,2191,1866,1095.0,4057,31030,99.61,95.0,Bacteria,Bacillota_A,Clostridia,Acetivibrionales,Acetivibrionaceae,Hungateiclostridium,54.01,45.99,26.99,0.852,3103.0,RS_GCF_000015865.1,True
s__CAG-314_sp000437915--GB_GCA_000437915.1,s__CAG-314_sp000437915,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-314;g__CAG-314,17,1038,2664,2093.0,3702,23001,98.4,95.0,Bacteria,Bacillota_A,Clostridia,Christensenellales,CAG-314,CAG-314,28.04,71.96,56.54,2.566,1353.0,GB_GCA_000437915.1,True
s__Schaedlerella_arabinosiphila--RS_GCF_003885045.1,s__Schaedlerella_arabinosiphila,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella,14,2574,5790,1987.0,8364,72610,97.85,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Schaedlerella,30.77,69.23,23.76,2.249,5186.0,RS_GCF_003885045.1,True
s__UBA1213_sp900322145--GB_GCA_900322145.1,s__UBA1213_sp900322145,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1213,17,1262,5414,3941.0,6676,33590,98.92,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,UBA1213,18.9,81.1,59.03,4.29,1976.0,GB_GCA_900322145.1,True
s__CAG-170_sp900549635--GB_GCA_916988195.3,s__CAG-170_sp900549635,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170,10,1345,3668,2756.0,5013,21659,96.18,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-170,26.83,73.17,54.98,2.727,2166.0,GB_GCA_916988195.3,True
s__F23-B02_sp004556755--GB_GCA_004556755.1,s__F23-B02_sp004556755,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02,17,1208,2519,1749.0,3727,26976,98.54,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,F23-B02,32.41,67.59,46.93,2.085,1587.0,GB_GCA_004556755.1,True
s__Butyrivibrio_fibrisolvens_C--RS_GCF_023206215.1,s__Butyrivibrio_fibrisolvens_C,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyrivibrio,13,2129,5545,3427.0,7674,47848,96.93,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Butyrivibrio,27.74,72.26,44.66,2.605,3681.0,RS_GCF_023206215.1,True
s__CAG-170_sp002404795--GB_GCA_002404795.1,s__CAG-170_sp002404795,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170,29,1413,7163,4990.0,8576,62049,95.68,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,CAG-170,16.48,83.52,58.19,5.069,2140.0,GB_GCA_002404795.1,True
s__Clostridium_neonatale--RS_GCF_001458595.1,s__Clostridium_neonatale,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,16,2520,4858,2631.0,7378,69798,99.07,95.0,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium,34.16,65.84,35.66,1.928,4362.0,RS_GCF_001458595.1,True
s__Clostridium_beijerinckii--RS_GCF_018223745.1,s__Clostridium_beijerinckii,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium,240,3113,15511,6990.0,18624,1284016,97.03,95.0,Bacteria,Bacillota_A,Clostridia,Clostridiales,Clostridiaceae,Clostridium,16.71,83.29,37.53,4.983,5350.0,RS_GCF_018223745.1,True
s__Butyribacter_sp003529475--RS_GCF_003478335.1,s__Butyribacter_sp003529475,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Butyribacter,18,1654,5244,3763.0,6898,43165,98.42,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Butyribacter,23.98,76.02,54.55,3.17,2398.0,RS_GCF_003478335.1,True
s__Faecousia_sp000434635--GB_GCA_000434635.1,s__Faecousia_sp000434635,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Faecousia,26,1477,6303,4453.0,7780,60418,97.32,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Oscillospiraceae,Faecousia,18.98,81.02,57.24,4.267,2324.0,GB_GCA_000434635.1,True
s__COE1_sp001916965--GB_GCA_001916965.1,s__COE1_sp001916965,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__COE1,17,1929,5275,3786.0,7204,49842,98.4,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,COE1,26.78,73.22,52.55,2.735,2932.0,GB_GCA_001916965.1,True
s__Phil1_sp004558525--GB_GCA_004558525.1,s__Phil1_sp004558525,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-138;g__Phil1,17,1228,2031,1408.0,3259,27007,99.1,95.0,Bacteria,Bacillota_A,Clostridia,Christensenellales,CAG-138,Phil1,37.68,62.32,43.2,1.654,1589.0,GB_GCA_004558525.1,True
s__Pseudoruminococcus_massiliensis--RS_GCF_900291955.1,s__Pseudoruminococcus_massiliensis,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus,14,1339,3332,1935.0,4671,28456,98.34,95.0,Bacteria,Bacillota_A,Clostridia,Oscillospirales,Acutalibacteraceae,Pseudoruminococcus,28.67,71.33,41.43,2.488,2033.0,RS_GCF_900291955.1,True
s__CAG-492_sp000434335--GB_GCA_000434335.1,s__CAG-492_sp000434335,d__Bacteria;p__Bacillota_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-492,14,939,2591,1468.0,3530,20636,95.83,95.0,Bacteria,Bacillota_A,Clostridia,TANB77,CAG-508,CAG-492,26.6,73.4,41.59,2.759,1474.0,GB_GCA_000434335.1,True
s__Bilifractor_sp900317175--GB_GCA_902756775.1,s__Bilifractor_sp900317175,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Bilifractor,20,1119,7494,5534.0,8613,37746,97.9,95.0,Bacteria,Bacillota_A,Clostridia,Lachnospirales,Lachnospiraceae,Bilifractor,12.99,87.01,64.25,6.697,1887.0,GB_GCA_902756775.1,True
s__CAG-475_sp000434435--GB_GCA_000434435.1,s__CAG-475_sp000434435,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Christensenellales;f__CAG-917;g__CAG-475,16,1042,2073,1523.0,3115,22017,97.69,95.0,Bacteria,Bacillota_A,Clostridia,Christensenellales,CAG-917,CAG-475,33.45,66.55,48.89,1.989,1376.0,GB_GCA_000434435.1,True
s__Moorella_thermoacetica--RS_GCF_001267405.1,s__Moorella_thermoacetica,d__Bacteria;p__Bacillota_B;c__Moorellia;o__Moorellales;f__Moorellaceae;g__Moorella,15,1784,2182,860.0,3966,40449,99.17,95.0,Bacteria,Bacillota_B,Moorellia,Moorellales,Moorellaceae,Moorella,44.98,55.02,21.68,1.223,2697.0,RS_GCF_001267405.1,True
s__Phascolarctobacterium_A_succinatutens--RS_GCF_000188175.1,s__Phascolarctobacterium_A_succinatutens,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A,31,1420,5951,4148.0,7371,62680,97.06,95.0,Bacteria,Bacillota_C,Negativicutes,Acidaminococcales,Acidaminococcaceae,Phascolarctobacterium_A,19.26,80.74,56.27,4.191,2022.0,RS_GCF_000188175.1,True
